2013/10/31,4602
2013/11/01,4401
2013/11/02,2596
2013/11/03,3083
2013/11/04,5979
2013/11/05,5377
2013/11/06,5078
2013/11/07,4996
2013/11/08,5553
2013/11/09,2928
2013/11/10,2693
2013/11/11,4020
2013/11/12,6740
2013/11/13,6776
2013/11/14,5864
2013/11/15,4754
2013/11/16,3226
2013/11/17,2260
2013/11/18,5311
2013/11/19,6288
2013/11/20,5764
2013/11/21,5769
2013/11/22,3814
2013/11/23,1777
2013/11/24,5485
2013/11/25,9085
2013/11/26,6824
2013/11/27,5172
2013/11/28,2536
2013/11/29,3815
2013/11/30,3545
2013/12/01,2610
2013/12/02,4907
2013/12/03,5346
2013/12/04,5214
2013/12/05,5049
2013/12/06,4784
2013/12/07,3229
2013/12/08,3708
2013/12/09,6068
2013/12/10,6126
2013/12/11,6351
2013/12/12,7084
2013/12/13,6109
2013/12/14,3744
2013/12/15,3886
2013/12/16,6437
2013/12/17,5977
2013/12/18,5768
2013/12/19,5237
2013/12/20,4597
2013/12/21,2632
2013/12/22,2527
2013/12/23,5073
2013/12/24,3871
2013/12/25,2384
2013/12/26,5454
2013/12/27,4828
2013/12/28,2759
2013/12/29,2848
2013/12/30,5474
2013/12/31,4864
2014/01/01,2974
2014/01/02,5779
2014/01/03,5843
2014/01/04,6862
2014/01/05,4962
2014/01/06,6618
2014/01/07,10926
2014/01/08,10536
2014/01/09,8203
2014/01/10,6217
2014/01/11,3655
2014/01/12,3771
2014/01/13,5908
2014/01/14,6221
2014/01/15,6043
2014/01/16,5992
2014/01/17,5731
2014/01/18,3334
2014/01/19,3555
2014/01/20,4118
2014/01/21,6285
2014/01/22,8250
2014/01/23,9663
2014/01/24,8541
2014/01/25,5669
2014/01/26,4761
2014/01/27,7310
2014/01/28,7925
2014/01/29,7235
2014/01/30,7536
2014/01/31,5334
2014/02/01,3875
2014/02/02,2820
2014/02/03,5548
2014/02/04,6390
2014/02/05,6580
2014/02/06,8276
2014/02/07,7051
2014/02/08,4806
2014/02/09,4053
2014/02/10,6741
2014/02/11,7324
2014/02/12,6755
2014/02/13,5769
2014/02/14,6135
2014/02/15,4095
2014/02/16,4137
2014/02/17,6249
2014/02/18,6233
2014/02/19,6486
2014/02/20,6108
2014/02/21,6093
2014/02/22,3632
2014/02/23,3615
2014/02/24,6805
2014/02/25,6850
2014/02/26,6706
2014/02/27,6651
2014/02/28,6931
2014/03/01,4060
2014/03/02,3393
2014/03/03,5979
2014/03/04,6470
2014/03/05,6127
2014/03/06,6348
2014/03/07,5210
2014/03/08,3598
2014/03/09,3236
2014/03/10,5637
2014/03/11,5489
2014/03/12,5450
2014/03/13,6266
2014/03/14,5626
2014/03/15,3367
2014/03/16,3448
2014/03/17,5515
2014/03/18,5937
2014/03/19,5857
2014/03/20,5617
2014/03/21,5156
2014/03/22,3743
2014/03/23,3374
2014/03/24,6447
2014/03/25,5435
2014/03/26,5480
2014/03/27,5308
2014/03/28,4507
2014/03/29,3203
2014/03/30,3821
2014/03/31,5740
2014/04/01,5590
2014/04/02,5481
2014/04/03,5290
2014/04/04,5061
2014/04/05,3564
2014/04/06,3007
2014/04/07,5284
2014/04/08,5654
2014/04/09,5139
2014/04/10,5216
2014/04/11,4989
2014/04/12,2961
2014/04/13,2908
2014/04/14,5202
2014/04/15,4590
2014/04/16,5509
2014/04/17,5288
2014/04/18,4253
2014/04/19,2672
2014/04/20,2301
2014/04/21,5032
2014/04/22,4967
2014/04/23,5256
2014/04/24,5136
2014/04/25,4741
2014/04/26,3135
2014/04/27,2842
2014/04/28,5315
2014/04/29,5368
2014/04/30,6794
2014/05/01,7298
2014/05/02,4991
2014/05/03,3226
2014/05/04,2856
2014/05/05,5803
2014/05/06,5441
2014/05/07,5295
2014/05/08,5369
2014/05/09,4872
2014/05/10,3387
2014/05/11,2949
2014/05/12,5928
2014/05/13,5549
2014/05/14,5687
2014/05/15,5223
2014/05/16,5476
2014/05/17,3838
2014/05/18,3194
2014/05/19,5445
2014/05/20,5846
2014/05/21,5887
2014/05/22,5242
2014/05/23,4845
2014/05/24,2898
2014/05/25,2881
2014/05/26,3209
2014/05/27,6309
2014/05/28,5681
2014/05/29,5327
2014/05/30,5601
2014/05/31,3237
2014/06/01,3221
2014/06/02,5630
2014/06/03,5664
2014/06/04,5656
2014/06/05,5277
2014/06/06,5154
2014/06/07,3408
2014/06/08,3135
2014/06/09,6103
2014/06/10,6224
2014/06/11,5625
2014/06/12,5305
2014/06/13,5725
2014/06/14,3440
2014/06/15,2998
2014/06/16,6173
2014/06/17,6180
2014/06/18,6279
2014/06/19,5814
2014/06/20,5561
2014/06/21,3691
2014/06/22,3215
2014/06/23,5642
2014/06/24,6470
2014/06/25,5691
2014/06/26,5966
2014/06/27,5343
2014/06/28,3311
2014/06/29,3102
2014/06/30,5749
2014/07/01,5972
2014/07/02,6073
2014/07/03,5860
2014/07/04,2417
2014/07/05,2983
2014/07/06,2982
2014/07/07,6153
2014/07/08,6339
2014/07/09,6919
2014/07/10,5975
2014/07/11,5334
2014/07/12,3357
2014/07/13,2758
2014/07/14,5956
2014/07/15,6586
2014/07/16,6141
2014/07/17,5799
2014/07/18,5221
2014/07/19,3228
2014/07/20,3061
2014/07/21,5822
2014/07/22,5685
2014/07/23,5554
2014/07/24,5518
2014/07/25,4998
2014/07/26,3305
2014/07/27,3005
2014/07/28,5895
2014/07/29,5417
2014/07/30,5276
2014/07/31,5047
2014/08/01,4786
2014/08/02,3000
2014/08/03,2716
2014/08/04,4778
2014/08/05,5798
2014/08/06,5464
2014/08/07,5195
2014/08/08,5329
2014/08/09,3121
2014/08/10,2894
2014/08/11,5595
2014/08/12,5166
2014/08/13,5716
2014/08/14,5027
2014/08/15,4549
2014/08/16,3186
2014/08/17,2594
2014/08/18,5306
2014/08/19,5534
2014/08/20,5312
2014/08/21,4882
2014/08/22,4507
2014/08/23,3028
2014/08/24,2819
2014/08/25,5195
2014/08/26,5384
2014/08/27,4928
2014/08/28,5067
2014/08/29,4456
2014/08/30,2720
2014/08/31,2558
2014/09/01,2940
2014/09/02,5812
2014/09/03,5354
2014/09/04,5727
2014/09/05,5243
2014/09/06,3480
2014/09/07,2940
2014/09/08,5698
2014/09/09,5068
2014/09/10,5105
2014/09/11,5120
2014/09/12,4650
2014/09/13,2662
2014/09/14,2427
2014/09/15,4936
2014/09/16,5329
2014/09/17,5583
2014/09/18,5276
2014/09/19,4835
2014/09/20,3277
2014/09/21,2826
2014/09/22,5402
2014/09/23,5094
2014/09/24,5169
2014/09/25,4037
2014/09/26,4592
2014/09/27,3258
2014/09/28,2722
2014/09/29,5726
2014/09/30,4991
2014/10/01,5027
2014/10/02,4922
2014/10/03,4561
2014/10/04,3014
2014/10/05,3070
2014/10/06,5546
2014/10/07,5404
2014/10/08,5184
2014/10/09,4816
2014/10/10,4520
2014/10/11,3009
2014/10/12,2873
2014/10/13,3443
2014/10/14,5278
2014/10/15,5127
2014/10/16,5142
2014/10/17,4827
2014/10/18,3229
2014/10/19,3742
2014/10/20,7354
2014/10/21,5600
2014/10/22,5565
2014/10/23,6703
2014/10/24,5695
2014/10/25,3637
2014/10/26,3163
2014/10/27,6060
2014/10/28,5619
2014/10/29,5086
2014/10/30,6069
2014/10/31,5737
2014/11/01,4708
2014/11/02,5499
2014/11/03,7237
2014/11/04,4877
2014/11/05,5466
2014/11/06,5537
2014/11/07,5630
2014/11/08,4593
2014/11/09,3345
2014/11/10,5920
2014/11/11,4230
2014/11/12,5289
2014/11/13,6589
2014/11/14,6451
2014/11/15,5021
2014/11/16,4265
2014/11/17,6623
2014/11/18,8655
2014/11/19,8540
2014/11/20,6589
2014/11/21,6445
2014/11/22,3983
2014/11/23,3166
2014/11/24,5560
2014/11/25,4887
2014/11/26,4979
2014/11/27,2805
2014/11/28,4420
2014/11/29,3876
2014/11/30,3390
2014/12/01,5719
2014/12/02,6255
2014/12/03,5642
2014/12/04,6091
2014/12/05,5452
2014/12/06,3538
2014/12/07,4206
2014/12/08,7557
2014/12/09,8278
2014/12/10,6411
2014/12/11,5842
2014/12/12,5716
2014/12/13,3908
2014/12/14,3297
2014/12/15,5645
2014/12/16,5521
2014/12/17,5084
2014/12/18,5385
2014/12/19,4887
2014/12/20,4166
2014/12/21,3796
2014/12/22,6032
2014/12/23,4606
2014/12/24,3463
2014/12/25,1882
2014/12/26,3536
2014/12/27,2856
2014/12/28,2923
2014/12/29,6010
2014/12/30,5659
2014/12/31,4609
2015/01/01,3151
2015/01/02,4720
2015/01/03,3467
2015/01/04,3137
2015/01/05,6547
2015/01/06,7154
2015/01/07,8552
2015/01/08,10858
2015/01/09,7423
2015/01/10,5277
2015/01/11,4521
2015/01/12,6035
2015/01/13,6432
2015/01/14,5706
2015/01/15,4986
2015/01/16,5218
2015/01/17,4274
2015/01/18,3710
2015/01/19,4301
2015/01/20,5797
2015/01/21,6295
2015/01/22,5938
2015/01/23,5696
2015/01/24,3865
2015/01/25,3302
2015/01/26,5631
2015/01/27,4533
2015/01/28,7102
2015/01/29,6449
2015/01/30,5613
2015/01/31,5697
2015/02/01,4001
2015/02/02,6629
2015/02/03,8874
2015/02/04,7826
2015/02/05,6952
2015/02/06,6946
2015/02/07,4220
2015/02/08,4002
2015/02/09,6473
2015/02/10,6218
2015/02/11,6154
2015/02/12,6048
2015/02/13,7030
2015/02/14,4602
2015/02/15,5482
2015/02/16,9900
2015/02/17,7871
2015/02/18,6960
2015/02/19,7354
2015/02/20,8740
2015/02/21,5645
2015/02/22,5041
2015/02/23,8347
2015/02/24,8592
2015/02/25,7377
2015/02/26,7133
2015/02/27,6301
2015/02/28,4745
2015/03/01,4057
2015/03/02,6772
2015/03/03,7126
2015/03/04,7331
2015/03/05,6034
2015/03/06,6786
2015/03/07,4761
2015/03/08,4192
2015/03/09,7116
2015/03/10,7636
2015/03/11,7630
2015/03/12,7618
2015/03/13,6499
2015/03/14,4446
2015/03/15,4398
2015/03/16,7231
2015/03/17,6921
2015/03/18,7357
2015/03/19,6772
2015/03/20,5917
2015/03/21,4140
2015/03/22,3692
2015/03/23,6704
2015/03/24,6421
2015/03/25,6034
2015/03/26,6047
2015/03/27,6188
2015/03/28,3937
2015/03/29,3620
2015/03/30,6426
2015/03/31,6561
2015/04/01,6243
2015/04/02,5897
2015/04/03,4944
2015/04/04,3711
2015/04/05,2938
2015/04/06,6063
2015/04/07,6265
2015/04/08,6372
2015/04/09,5997
2015/04/10,5273
2015/04/11,3595
2015/04/12,3444
2015/04/13,5982
2015/04/14,6078
2015/04/15,6082
2015/04/16,5871
2015/04/17,5695
2015/04/18,4021
2015/04/19,3592
2015/04/20,6581
2015/04/21,6195
2015/04/22,6134
2015/04/23,6668
2015/04/24,6049
2015/04/25,3911
2015/04/26,3470
2015/04/27,6192
2015/04/28,6150
2015/04/29,6327
2015/04/30,5779
2015/05/01,5599
2015/05/02,3420
2015/05/03,3563
2015/05/04,6256
2015/05/05,6325
2015/05/06,6117
2015/05/07,5971
2015/05/08,5467
2015/05/09,3803
2015/05/10,3525
2015/05/11,6511
2015/05/12,6471
2015/05/13,5760
2015/05/14,5945
2015/05/15,5358
2015/05/16,3455
2015/05/17,3654
2015/05/18,6151
2015/05/19,6183
2015/05/20,5953
2015/05/21,5638
2015/05/22,4799
2015/05/23,3383
2015/05/24,2926
2015/05/25,3336
2015/05/26,6532
2015/05/27,6235
2015/05/28,6467
2015/05/29,5899
2015/05/30,4120
2015/05/31,4101
2015/06/01,6889
2015/06/02,6188
2015/06/03,6364
2015/06/04,5819
2015/06/05,5293
2015/06/06,3910
2015/06/07,3694
2015/06/08,6307
2015/06/09,6269
2015/06/10,6316
2015/06/11,6350
2015/06/12,6067
2015/06/13,4294
2015/06/14,4027
2015/06/15,7091
2015/06/16,6979
2015/06/17,6375
2015/06/18,5928
2015/06/19,5830
2015/06/20,3840
2015/06/21,3653
2015/06/22,6711
2015/06/23,6852
2015/06/24,7222
2015/06/25,6673
2015/06/26,5809
2015/06/27,3572
2015/06/28,3964
2015/06/29,7141
2015/06/30,6517
2015/07/01,6835
2015/07/02,5595
2015/07/03,3917
2015/07/04,2814
2015/07/05,3042
2015/07/06,6170
2015/07/07,6410
2015/07/08,6414
2015/07/09,5941
2015/07/10,5353
2015/07/11,3866
2015/07/12,3804
2015/07/13,6667
2015/07/14,6534
2015/07/15,6719
2015/07/16,6335
2015/07/17,5428
2015/07/18,3798
2015/07/19,4093
2015/07/20,7289
2015/07/21,6869
2015/07/22,6253
2015/07/23,6292
2015/07/24,5362
2015/07/25,3808
2015/07/26,3359
2015/07/27,6532
2015/07/28,6118
2015/07/29,6573
2015/07/30,6396
2015/07/31,6054
2015/08/01,3981
2015/08/02,3801
2015/08/03,6354
2015/08/04,6532
2015/08/05,6651
2015/08/06,5977
2015/08/07,5582
2015/08/08,3777
2015/08/09,3470
2015/08/10,6379
2015/08/11,5822
2015/08/12,5949
2015/08/13,5837
2015/08/14,5298
2015/08/15,3677
2015/08/16,3490
2015/08/17,6079
2015/08/18,6551
2015/08/19,6341
2015/08/20,5754
2015/08/21,5489
2015/08/22,3664
2015/08/23,3428
2015/08/24,5941
2015/08/25,6135
2015/08/26,5755
2015/08/27,5693
2015/08/28,5124
2015/08/29,3865
2015/08/30,3180
2015/08/31,6100
2015/09/01,7195
2015/09/02,5979
2015/09/03,5615
2015/09/04,5419
2015/09/05,3599
2015/09/06,3345
2015/09/07,3540
2015/09/08,6470
2015/09/09,6337
2015/09/10,6178
2015/09/11,5939
2015/09/12,3849
2015/09/13,3672
2015/09/14,5973
2015/09/15,5829
2015/09/16,6071
2015/09/17,6115
2015/09/18,5702
2015/09/19,4161
2015/09/20,3487
2015/09/21,6377
2015/09/22,5852
2015/09/23,5741
2015/09/24,5557
2015/09/25,5147
2015/09/26,3785
2015/09/27,3522
2015/09/28,5893
2015/09/29,5637
2015/09/30,6389
2015/10/01,5512
2015/10/02,6216
2015/10/03,6274
2015/10/04,4559
2015/10/05,6496
2015/10/06,5868
2015/10/07,6300
2015/10/08,5895
2015/10/09,5316
2015/10/10,3573
2015/10/11,3358
2015/10/12,4253
2015/10/13,6521
2015/10/14,5690
2015/10/15,6035
2015/10/16,5997
2015/10/17,5362
2015/10/18,6372
2015/10/19,9131
2015/10/20,6838
2015/10/21,6005
2015/10/22,5518
2015/10/23,5715
2015/10/24,4862
2015/10/25,3573
2015/10/26,6838
2015/10/27,6724
2015/10/28,6220
2015/10/29,5939
2015/10/30,5620
2015/10/31,4367
2015/11/01,3483
2015/11/02,6034
2015/11/03,5434
2015/11/04,5891
2015/11/05,5813
2015/11/06,5653
2015/11/07,4042
2015/11/08,3811
2015/11/09,6922
2015/11/10,5756
2015/11/11,4046
2015/11/12,4962
2015/11/13,9237
2015/11/14,5335
2015/11/15,4242
2015/11/16,6417
2015/11/17,7016
2015/11/18,6697
2015/11/19,5775
2015/11/20,6183
2015/11/21,4657
2015/11/22,4366
2015/11/23,7928
2015/11/24,7224
2015/11/25,5473
2015/11/26,2697
2015/11/27,3608
2015/11/28,3365
2015/11/29,3977
2015/11/30,7162
2015/12/01,6242
2015/12/02,5894
2015/12/03,6456
2015/12/04,6104
2015/12/05,4205
2015/12/06,3770
2015/12/07,6554
2015/12/08,6088
2015/12/09,5921
2015/12/10,5499
2015/12/11,5136
2015/12/12,3868
2015/12/13,3191
2015/12/14,5825
2015/12/15,5886
2015/12/16,5729
2015/12/17,5348
2015/12/18,5337
2015/12/19,4992
2015/12/20,4078
2015/12/21,5980
2015/12/22,4835
2015/12/23,4802
2015/12/24,3705
2015/12/25,1852
2015/12/26,2619
2015/12/27,3088
2015/12/28,6016
2015/12/29,6119
2015/12/30,5633
2015/12/31,3948
2016/01/01,3071
2016/01/02,3832
2016/01/03,4095
2016/01/04,8513
2016/01/05,11566
2016/01/06,7951
2016/01/07,6559
2016/01/08,5808
2016/01/09,4125
2016/01/10,221
